Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2013,Audi,A4,2.0T Premium Plus quattro,Sedan,manual,wauhfaflxdn028788,fl,44,17204,black,black,zimmerman auto brokers inc,27100,27200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2013,Audi,A4,2.0T Premium quattro,Sedan,automatic,waubfaflxda161659,tx,36,26311,silver,black,silver car,24000,22400,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2001,Audi,A4,1.8T quattro,Sedan,automatic,waudc68d21a141793,nj,25,158600,black,black,j & s auto haus,1250,1800,Wed Mar 04 2015 01:00:00 GMT-0800 (PST)
2001,Audi,TT,225hp quattro,Convertible,manual,truut28n711002723,co,29,90800,silver,brown,cherry creek chevrolet,5275,4700,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2003,Audi,TT,225hp quattro,Convertible,manual,truut28n231008254,ca,21,122585,blue,black,symbolic motor cars,4950,3800,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2004,Audi,A4,1.8T quattro,Sedan,automatic,waulc68e44a024600,co,19,126025,silver,black,echopark,3450,2400,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2005,Audi,A6,3.2 quattro,Sedan,automatic,waudg74fx5n106094,nc,39,98737,black,gray,hendrick motors of charlotte,6450,8900,Wed Mar 04 2015 06:00:00 GMT-0800 (PST)
2005,Audi,S4,quattro,Convertible,automatic,wuarl48h95k901382,ca,26,67905,gray,gray,bob baker volkswagen subaru,9450,8200,Wed Mar 04 2015 04:15:00 GMT-0800 (PST)
2011,Audi,A6,3.0T Premium quattro,Sedan,automatic,waukgafb9bn053849,tx,44,51038,gray,gray,wichita falls ford lin inc,24900,24200,Wed Mar 04 2015 02:00:00 GMT-0800 (PST)
2006,Audi,A4,2.0T quattro,Sedan,automatic,waudf78ex6a033256,mo,31,84812,silver,black,ed napleton honda,6750,8200,Tue Mar 03 2015 03:00:00 GMT-0800 (PST)
2007,Audi,A6,3.2 quattro,Sedan,automatic,waueh74fx7n003696,fl,35,66688,black,black,tdaf remarketing,10850,13500,Tue Mar 03 2015 01:00:00 GMT-0800 (PST)
2007,Audi,Q7,3.6 Premium quattro,SUV,automatic,wa1by74l67d072784,ca,42,95702,white,beige,bob baker jeep,13000,14500,Wed Mar 04 2015 04:15:00 GMT-0800 (PST)
2007,Audi,A4,2.0T quattro,Convertible,automatic,waudf48h47k033855,fl,29,125081,blue,tan,king hyundai,5375,5900,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2007,Audi,Q7,4.2 Premium quattro,SUV,automatic,wa1bv94l57d019210,oh,19,108776,gray,gray,auto assets,11900,11000,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2007,Audi,A4,2.0T,Sedan,automatic,wauaf78e27a082214,fl,24,103793,gray,black,gte fcu,6450,4700,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT)
2007,Audi,A6,3.2 quattro,Sedan,automatic,waudh74f87n087724,fl,28,82019,white,gray,remarketing by ge/central fl sales & leasing inc,9850,10700,Wed Mar 04 2015 01:00:00 GMT-0800 (PST)
2007,Audi,A4,2.0T,Sedan,automatic,wauaf78e47a139240,ca,34,88202,silver,black,corona auto wholesale inc,7225,7700,Tue Mar 03 2015 04:30:00 GMT-0800 (PST)
2011,Audi,A4,2.0T Avant Premium quattro,Wagon,automatic,wauwfafl6ba153170,ca,45,28516,gray,black,arrowhead auto group inc,22300,26000,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2009,Audi,Q7,3.6 quattro,SUV,automatic,wa1ay74l59d021954,fl,37,98942,white,tan,bright star credit union,16150,15600,Fri Mar 06 2015 02:40:00 GMT-0800 (PST)
2009,Audi,Q7,3.6 quattro,SUV,automatic,wa1ay74l39d004232,pa,35,80659,black,beige,r hollenshead auto sales inc,17850,18000,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2009,Audi,Q5,3.2 Premium quattro,SUV,automatic,wa1kk78r39a020162,ca,37,77447,blue,gray,a & a auto sales,17500,17800,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2010,Audi,Q5,3.2 Premium quattro,SUV,automatic,wa1lkafp3aa100083,pa,48,64058,black,beige,adcock brothers inc,21700,23250,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2010,Audi,S5,Premium Plus quattro,Coupe,automatic,waucvafr6aa058584,ca,46,65570,black,black,i auto sales inc,24600,27500,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2011,Audi,Q7,3.0T S line Prestige quattro,SUV,automatic,wa1dgafe6bd008745,oh,38,42283,black,black,luxury motor car company,35600,36400,Thu Mar 05 2015 02:30:00 GMT-0800 (PST)
2011,Audi,A6,3.0T Premium quattro,Sedan,automatic,waukgafb0bn069390,il,37,58648,gray,black,mc grath imports inc,24200,25200,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2011,Audi,S5,Premium Plus quattro,Coupe,manual,wau3vafr8ba002907,pa,36,67362,black,black,dodge of paramus inc,27400,26800,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2006,Audi,A4,3.0 quattro,Convertible,automatic,waudt48h16k000481,md,36,136780,blue,beige,darcars chrysler jeep of rockville,3950,4300,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
