Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2012,Mazda,Mazda3,i Sport,Sedan,manual,jm1bl1ug1c1560704,pa,44,19703,white,black,jpmorgan chase bank n.a.,10850,11200,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2012,Mazda,CX-9,Touring,SUV,automatic,jm3tb2ca1c0341619,fl,23,28385,black,black,jpmorgan chase bank n.a.,18850,17200,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda2,Sport,Hatchback,automatic,jm1de1ky3c0151317,tx,23,33071,black,black,exeter finance corp,7950,6800,Tue Feb 03 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1ug5c1603554,tn,21,64124,gray,black,the hertz corporation,8400,8400,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda2,Sport,Hatchback,manual,jm1de1ky3c0147932,ga,28,45544,green,black,southern auto finance co/ft. lauderdale,7025,5700,Thu Feb 19 2015 02:00:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1ug8c1590413,fl,42,62841,gray,black,tdaf remarketing,8525,9300,Tue Feb 03 2015 01:00:00 GMT-0800 (PST)
2012,Mazda,Mazda2,Touring,Hatchback,automatic,jm1de1lyxc0140085,fl,29,60903,white,black,tdaf remarketing,6925,8200,Tue Feb 03 2015 01:00:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf3c1536539,fl,37,8077,white,black,jpmorgan chase bank n.a.,11850,11800,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,3,s Grand Touring,Hatchback,automatic,jm1bl1m60c1533310,wa,37,27351,gray,black,jpmorgan chase bank n.a.,14700,17800,Wed Feb 04 2015 04:30:00 GMT-0800 (PST)
2012,Mazda,CX-9,Touring,SUV,automatic,jm3tb3ca7c0355238,fl,27,36024,blue,tan,jpmorgan chase bank n.a.,20700,19700,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,s Grand Touring,Sedan,automatic,jm1bl1w53c1599712,nc,43,1122,green,black,navy fcu,16350,13100,Mon Feb 02 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1uf1c1588994,ga,31,52767,gray,black,the hertz corporation,8975,9200,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vf6c1500407,mn,25,24519,blue,tan,jpmorgan chase bank n.a.,11950,11000,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Touring,Sedan,automatic,1yvhz8dhxc5m22687,tx,35,64504,black,black,remarketing by ge/flagship credit acceptance,9825,10200,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vg8c1507917,pa,42,25802,gray,black,jpmorgan chase bank n.a.,11700,12000,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Grand Touring,Sedan,automatic,jm1bl1w71c1554138,mi,37,43897,black,black,jpmorgan chase bank n.a.,12150,12900,Thu Feb 05 2015 01:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Touring,Hatchback,automatic,jm1bl1l77c1569649,mn,38,29828,black,black,jpmorgan chase bank n.a.,12300,12300,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1ug1c1595307,mn,29,53814,gray,black,the hertz corporation,9025,8700,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
