Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2008,MINI,Cooper,Base,hatchback,automatic,wmwmf33528tt64050,ga,39,73569,red,black,ashwini k bahl,6250,6700,Wed May 27 2015 03:00:00 GMT-0700 (PDT)
2007,MINI,Cooper,Base,hatchback,automatic,wmwmf33587tt52841,fl,2,112053,red,black,lauderdale bmw of fort lauderdale,4525,4700,Fri May 29 2015 02:35:00 GMT-0700 (PDT)
2012,MINI,Cooper,Base,hatchback,automatic,wmwsu3c57ct260336,tx,42,23765,gray,black,tdaf remarketing,12500,13700,Wed May 27 2015 03:15:00 GMT-0700 (PDT)
2012,MINI,Cooper,Base,hatchback,manual,wmwsu3c58ct367833,wa,47,32124,blue,blue,lincoln of olympia,11250,12000,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2011,MINI,Cooper Countryman,S,wagon,automatic,wmwzc3c59bwl80122,fl,46,44886,green,gray,cory fairbanks mazda,16900,17200,Wed May 27 2015 02:25:00 GMT-0700 (PDT)
2010,MINI,Cooper,Base,convertible,automatic,wmwmr3c56atu97987,ca,37,56247,red,black,south bay bmw,10100,10400,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2009,MINI,Cooper Clubman,S,hatchback,automatic,wmwmm33569tp91688,tx,45,48947,black,gray,pro financial inc,10950,12300,Wed Jun 03 2015 03:20:00 GMT-0700 (PDT)
2009,MINI,Cooper,S,hatchback,automatic,wmwmf73519tv39820,tx,34,69038,yellow,black,hopper motorplex inc,8600,10200,Wed Jul 01 2015 07:30:00 GMT-0700 (PDT)
2008,MINI,Cooper,S,convertible,automatic,wmwrh33598tl97255,nj,32,50379,silver,orange,holman automotive grp inc,9850,9000,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2008,MINI,Cooper,S,Hatchback,automatic,wmwmf73598tv34623,tx,29,77914,green,black,the hertz corporation,7525,7600,Thu May 28 2015 04:00:00 GMT-0700 (PDT)
2004,MINI,Cooper,S,Hatchback,manual,wmwre33424td89673,nv,26,97704,gray,black,bul connections llc,5025,4200,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2014,MINI,Cooper,Base,Hatchback,automatic,wmwxm5c56et933461,ca,19,10944,orange,gray,midway hfc fleet,17350,10750,Tue May 26 2015 05:00:00 GMT-0700 (PDT)
2014,MINI,Cooper Paceman,S,Hatchback,manual,wmwss5c59ewn49706,tn,49,3955,brown,black,ford-lincoln dealer program,19600,19500,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT)
2011,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c52btx95590,fl,29,20141,white,—,bmw mini financial services,11100,8000,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2009,MINI,Cooper,S,Hatchback,manual,wmwmf735x9tt96771,fl,29,86649,silver,—,bmw mini financial services,7325,7200,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2002,MINI,Cooper,Base,Hatchback,automatic,wmwrc33462te11337,va,27,84650,green,black,brown's leesburg hyundai,3150,2400,Thu May 28 2015 02:05:00 GMT-0700 (PDT)
2014,MINI,Cooper,S,Hatchback,manual,wmwxm7c5xet970895,fl,47,8016,yellow,black,subaru of pembroke pines,22000,22000,Wed May 27 2015 02:35:00 GMT-0700 (PDT)
2014,MINI,Cooper Clubman,Base,Hatchback,automatic,wmwzf3c51et492863,ca,1,27066,red,black,enterprise veh exchange/rental,16100,8100,Tue May 26 2015 06:00:00 GMT-0700 (PDT)
2011,MINI,Cooper Clubman,S,Hatchback,automatic,wmwzg3c57bty36723,ga,38,79871,blue,gray,wells fargo dealer services,9475,10000,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
2009,MINI,Cooper,S,Hatchback,automatic,wmwmf73509tw82029,ca,42,75830,gray,black,billion dodge chrysler jeep,8050,8800,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2009,MINI,Cooper Clubman,Base,Hatchback,manual,wmwml335x9tp97819,wa,26,89354,gold,black,cig financial,7225,7000,Wed May 27 2015 06:35:00 GMT-0700 (PDT)
2002,MINI,Cooper,S,hatchback,manual,wmwre33422td57240,nc,29,94214,red,black,hendrick mini,3625,3900,Wed May 27 2015 07:00:00 GMT-0700 (PDT)
2005,MINI,Cooper,Base,Hatchback,automatic,wmwrc33535tj71562,fl,19,94708,gold,—,westlake financial services,3950,3500,Thu May 28 2015 08:00:00 GMT-0700 (PDT)
2004,MINI,Cooper,Base,Hatchback,automatic,wmwrc33494tj60524,nj,37,115665,green,black,holman automotive grp inc,3150,3700,Wed May 27 2015 02:30:00 GMT-0700 (PDT)
2003,MINI,Cooper,Base,Hatchback,automatic,wmwrc33453tj51723,ca,34,115207,white,black,century dealer services corp,3250,1900,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2014,MINI,Cooper Countryman,S ALL4,Wagon,automatic,wmwzc5c5xewp38795,tx,46,33462,red,gray,enterprise veh exchange/rental,23500,23500,Thu May 28 2015 03:30:00 GMT-0700 (PDT)
