Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2014,Subaru,XV Crosstrek,Limited,suv,automatic,jf2gpagc0e8242880,ne,42,17363,beige,black,john markel inc,20900,20700,Thu Jun 11 2015 04:00:00 GMT-0700 (PDT)
2014,Subaru,Legacy,2.5i Limited PZEV,sedan,automatic,4s3bmbk62e3027863,nj,4,26226,black,beige,subaru of america,20600,21800,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Legacy,2.5i Limited PZEV,sedan,automatic,4s3bmbl66e3035060,nj,42,24181,white,beige,subaru of america,20800,22000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Premium PZEV,suv,automatic,jf2sjagc9eh507503,nj,5,11618,white,gray,subaru of america,22700,23600,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Impreza WRX,Base,sedan,manual,jf1gv7e61eg004942,nj,3,15445,silver,black,subaru of america,24300,20300,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbccxe3317740,nj,46,21428,green,tan,subaru of america,22800,24000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbccxe3324672,il,44,14103,white,gray,muller nissan subaru vw,23400,24000,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbec4e3327869,nj,44,12792,green,tan,subaru of america,23400,26000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brbmc8e3259688,nj,46,17902,gray,brown,subaru of america,26500,27600,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.0XT Touring,suv,automatic,jf2sjgpc6eh424873,nj,36,17427,white,black,subaru of america,27000,28600,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brbpc9e3276169,nj,44,7957,blue,brown,subaru of america,27800,29400,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brbkc5e3259277,il,36,74420,black,beige,advantage chevrolet/ge,21200,18750,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Limited PZEV,suv,automatic,jf2sjajc7eh400829,nj,41,16232,beige,black,subaru of america,23300,24900,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Impreza,2.0i PZEV,sedan,automatic,jf1gjaa64eh023607,nj,47,7524,gray,gray,subaru of america,16550,14600,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i PZEV,suv,manual,jf2sjaac6eg544071,nj,47,11478,black,black,subaru of america,20100,18000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Legacy,2.5i Sport,sedan,automatic,4s3bmch63e3014326,ms,36,44116,silver,black,ttcu the credit union,20600,17000,Thu Jun 11 2015 03:30:00 GMT-0700 (PDT)
