Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2012,Scion,xB,Base,wagon,automatic,jtlze4fe1cj005424,fl,36,38785,blue,black,remarketing by ge/the credit union loan source,11200,12200,Wed Jun 10 2015 02:00:00 GMT-0700 (PDT)
2011,Scion,xB,Base,wagon,automatic,jtlze4fe0b1118778,az,35,84463,gray,black,toyota financial services,8225,8000,Thu Jun 11 2015 05:00:00 GMT-0700 (PDT)
2008,Scion,xD,Base,hatchback,manual,jtkku10418j025932,fl,32,51474,red,gray,gatorland toyota,8050,6100,Thu Jun 11 2015 09:00:00 GMT-0700 (PDT)
2008,Scion,xD,Base,hatchback,automatic,jtkku10448j032633,nc,39,83621,white,black,crossroads ford of kernersville inc,6375,7600,Mon Jun 15 2015 02:00:00 GMT-0700 (PDT)
2008,Scion,xD,Base,hatchback,automatic,jtkku10468j024792,in,46,80248,white,black,santander consumer,6725,7300,Thu Jun 11 2015 03:10:00 GMT-0700 (PDT)
2008,Scion,xB,Base,wagon,automatic,jtlke50e381059153,va,26,89381,black,black,consumer portfolio services,6425,5000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2008,Scion,xB,Base,wagon,automatic,jtlke50e181005205,il,21,82040,silver,black,santander consumer,6650,4400,Tue Jun 16 2015 03:00:00 GMT-0700 (PDT)
2008,Scion,xB,Base,wagon,automatic,jtlke50e781014331,nc,24,101355,silver,black,dt credit corporation,6025,7700,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2008,Scion,xD,Base,hatchback,automatic,jtkku10468j006888,ga,28,111571,silver,black,automobile acceptance corp,5300,5700,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
2008,Scion,tC,Base,hatchback,automatic,jtkde167x80234079,fl,19,113375,blue,gray,audi pembroke pines,5625,4400,Fri Jun 12 2015 02:35:00 GMT-0700 (PDT)
2008,Scion,xB,Base,wagon,automatic,jtlke50e681006852,il,19,169266,black,black,basney honda,3525,3800,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
2010,Scion,xB,Base,wagon,automatic,jtlze4fe4a1113212,nv,32,77081,black,black,unique autos,8100,9600,Fri Jun 12 2015 04:55:00 GMT-0700 (PDT)
2010,Scion,tC,Base,hatchback,automatic,jtkde3b77a0308713,pr,38,53183,purple,black,archie outlet auto sales,9175,9500,Thu Jun 11 2015 05:00:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,automatic,jtkjf5c73c3043915,fl,46,25679,gray,black,world omni financial corporation,12500,13700,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2011,Scion,tC,Base,hatchback,automatic,jtkjf5c79b3014773,nc,37,62322,gray,black,suntrust bank,9875,9300,Tue Jun 16 2015 02:15:00 GMT-0700 (PDT)
2011,Scion,tC,Base,hatchback,automatic,jtkjf5c78b3018250,oh,42,37047,burgundy,black,toyota financial services,11250,11900,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,automatic,jtkjf5c79c3027525,az,19,47911,gray,black,meridian remarketing,11400,9900,Thu Jun 11 2015 05:00:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb01cj019755,oh,35,21605,purple,black,toyota financial services,8250,8500,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,automatic,jtkjf5c7xc3039067,mo,3,21833,burgundy,black,toyota financial services,12850,12700,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2012,Scion,iQ,Base,hatchback,automatic,jtnjjxb06cj018004,tx,45,22784,white,black,toyota financial services,8300,8500,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT)
