Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2010,Buick,Enclave,CXL2,SUV,automatic,5galrced3aj248126,fl,48,89136,black,black,linus cadillac buick gmc,14650,17400,Wed Feb 18 2015 01:35:00 GMT-0800 (PST)
2011,Buick,Lucerne,CXL,Sedan,automatic,1g4hc5em1bu132100,nc,23,95912,black,tan,lease plan usa,10200,9200,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
2012,Buick,Enclave,Leather Group,SUV,automatic,5gakrced1cj127271,fl,42,26860,red,beige,tdaf remarketing,25900,26500,Tue Feb 24 2015 01:00:00 GMT-0800 (PST)
2014,Buick,Enclave,Leather Group,SUV,automatic,5gakvbkd9ej213232,mn,43,34433,white,black,avis corporation,30000,29800,Wed Feb 18 2015 02:30:00 GMT-0800 (PST)
1996,Buick,Regal,Gran Sport,Sedan,automatic,2g4wf52k0t1454936,ga,1,172246,beige,tan,rick hendrick chevrolet of buford,300,1050,Tue Feb 17 2015 05:00:00 GMT-0800 (PST)
2006,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57286u233696,fl,19,92169,purple,tan,credit acceptance corp/vrs/southfield,6225,4400,Tue Feb 17 2015 02:55:00 GMT-0800 (PST)
1997,Buick,Century,Custom,Sedan,automatic,2g4ws52m1v1406619,pa,2,131981,gold,beige,purple heart,825,450,Tue Feb 17 2015 05:01:00 GMT-0800 (PST)
2003,Buick,Century,Base,Sedan,automatic,2g4ws52j431203534,oh,26,164926,silver,gray,dt inventory,1200,250,Thu Feb 19 2015 01:00:00 GMT-0800 (PST)
2000,Buick,Park Avenue,Ultra,Sedan,automatic,1g4cu5210y4114567,oh,28,129197,green,gray,wright-patt credit union,1350,1300,Thu Feb 19 2015 01:00:00 GMT-0800 (PST)
2007,Buick,Lucerne,CXL,Sedan,automatic,1g4hr57y67u207878,fl,47,72661,silver,gray,westfall auto sales,7600,9000,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
2008,Buick,LaCrosse,CXL,Sedan,automatic,2g4wd582581139098,fl,45,81061,white,beige,westfall auto sales,7500,10000,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
2008,Buick,LaCrosse,CXL,Sedan,automatic,2g4wd582481203664,fl,34,78312,blue,black,westfall auto sales,7725,8000,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2011,Buick,Enclave,CXL2,SUV,automatic,5gakrced5bj357068,tx,39,33540,silver,tan,j baer remarketing,22900,22900,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2014,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5g3xef219988,tn,41,33405,gray,brown,enterprise veh exchange/rental,20500,21700,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2011,Buick,Lucerne,CXL,Sedan,automatic,1g4hc5em8bu137441,mo,44,36020,silver,gray,tdaf remarketing,14650,14900,Tue Feb 17 2015 02:30:00 GMT-0800 (PST)
